Qty,Card,Sideboard,Companion,Player_Name,Player_Id,Tournament_Name,Tournament_Number,Player_Username
4,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Snow-Covered Forest,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Snow-Covered Island,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Snow-Covered Plains,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Steam Vents,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
3,"Teferi, Time Raveler",0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Temple Garden,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
3,"Uro, Titan of Nature's Wrath",0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
3,Wrenn and Six,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Stomping Ground,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,"Teferi, Hero of Dominaria",0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Lightning Bolt,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
2,Cryptic Command,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
3,Aether Gust,1,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Mystical Dispute,1,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
2,"Ashiok, Dream Render",1,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Veil of Summer,1,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Supreme Verdict,1,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
2,Engineered Explosives,1,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Soul-Guide Lantern,1,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
4,Celestial Purge,1,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
1,Island,0,False,"","",ManaTraders Series Modern December 2020,9,sknerusmckwacz
2,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,"Azusa, Lost but Seeking",0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Boros Garrison,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Golgari Rot Farm,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
2,Selesnya Sanctuary,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,"Sunhome, Fortress of the Legion",0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Gruul Turf,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Breeding Pool,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Vesuva,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,Summoner's Pact,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
2,Tolaria West,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,"Valakut, the Molten Pinnacle",0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,Explore,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,Amulet of Vigor,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
3,Ancient Stirrings,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Cavern of Souls,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Slayers' Stronghold,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Windswept Heath,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Wooded Foothills,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,Primeval Titan,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,Simic Growth Chamber,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Crumbling Vestige,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,"Karn, the Great Creator",0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,Arboreal Grazer,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
2,Snow-Covered Forest,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Field of the Dead,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
2,Castle Garenbrig,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,Dryad of the Ilysian Grove,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Radiant Fountain,0,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Gaea's Blessing,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Bojuka Bog,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Liquimetal Coating,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Wurmcoil Engine,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Ghost Quarter,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Grafdigger's Cage,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Cavern of Souls,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Pithing Needle,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Reclamation Sage,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
2,Dismember,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Walking Ballista,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
2,Force of Vigor,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
1,Engineered Explosives,1,False,"","",ManaTraders Series Modern December 2020,9,wzybang
4,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,Urza's Power Plant,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
2,Urza's Tower,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Urza's Tower,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,Chromatic Sphere,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
2,Oblivion Stone,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
3,Relic of Progenitus,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,Expedition Map,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,"Kozilek, Butcher of Truth",0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,Ancient Stirrings,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
3,Wurmcoil Engine,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,Urza's Mine,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Urza's Tower,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
2,"Ugin, the Spirit Dragon",0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
2,"Ulamog, the Ceaseless Hunger",0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,Sylvan Scrying,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Sanctum of Ugin,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,"Karn, the Great Creator",0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,"Ugin, the Ineffable",0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Blast Zone,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,Karn Liberated,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
4,Chromatic Star,0,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Ensnaring Bridge,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Trinisphere,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Dismember,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
2,Nature's Claim,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Liquimetal Coating,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Elixir of Immortality,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Grafdigger's Cage,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Pithing Needle,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Spatial Contortion,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Walking Ballista,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Thragtusk,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
2,Veil of Summer,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Sundering Titan,1,False,"","",ManaTraders Series Modern December 2020,9,carloswylde
1,Sword of Fire and Ice,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
1,Eiganjo Castle,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
8,Snow-Covered Plains,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,Leonin Arbiter,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
1,Batterskull,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,Ghost Quarter,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,Aether Vial,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,"Thalia, Guardian of Thraben",0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,Stoneforge Mystic,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,Path to Exile,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,Field of Ruin,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,Giver of Runes,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
3,Silent Clearing,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
3,Snow-Covered Plains,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
3,Flickerwisp,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
3,Archon of Emeria,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
1,Maul of the Skyclaves,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
4,Skyclave Apparition,0,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
1,Auriok Champion,1,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
2,Kor Firewalker,1,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
2,Rest in Peace,1,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
3,Spirit of the Labyrinth,1,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
3,Phyrexian Revoker,1,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
2,Blessed Alliance,1,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
2,Aven Mindcensor,1,False,"","",ManaTraders Series Modern December 2020,9,child_ofthesand
1,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Island,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Breeding Pool,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Snow-Covered Plains,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,Cryptic Command,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
4,Misty Rainforest,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
3,Mana Leak,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Lightning Bolt,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Hallowed Fountain,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Steam Vents,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Temple Garden,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Stomping Ground,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
4,Flooded Strand,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
4,Path to Exile,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,Hour of Promise,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Field of Ruin,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
4,Growth Spiral,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
3,"Teferi, Time Raveler",0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,Fact or Fiction,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,Force of Negation,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
3,Wrenn and Six,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Snow-Covered Island,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Snow-Covered Forest,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
3,Field of the Dead,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,Mystic Sanctuary,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
4,"Uro, Titan of Nature's Wrath",0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Ketria Triome,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Raugrin Triome,0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,"Omnath, Locus of Creation",0,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,Celestial Purge,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Damping Sphere,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,"Ashiok, Dream Render",1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
3,Aether Gust,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Tale's End,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
2,Veil of Summer,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Mystical Dispute,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Ashiok's Erasure,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Soul-Guide Lantern,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
1,Engineered Explosives,1,False,"","",ManaTraders Series Modern December 2020,9,madmaxernst
3,Island,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
2,Swamp,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Mesmeric Orb,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
1,"Oboro, Palace in the Clouds",0,False,"","",ManaTraders Series Modern December 2020,9,a22en
1,Surgical Extraction,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Hedron Crab,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
2,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
3,Darkslick Shores,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
2,Flooded Strand,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Polluted Delta,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
3,Surgical Extraction,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
2,"Jace, Vryn's Prodigy",0,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Fatal Push,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
2,Field of Ruin,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
3,Watery Grave,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
2,Unearth,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Into the Story,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Drown in the Loch,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
1,Mystic Sanctuary,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
3,Cling to Dust,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Ruin Crab,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
2,Bloodchief's Thirst,0,False,"","",ManaTraders Series Modern December 2020,9,a22en
3,Damnation,1,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Thoughtseize,1,False,"","",ManaTraders Series Modern December 2020,9,a22en
3,Set Adrift,1,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Aether Gust,1,False,"","",ManaTraders Series Modern December 2020,9,a22en
1,Lurrus of the Dream-Den,1,False,"","",ManaTraders Series Modern December 2020,9,a22en
4,Snapcaster Mage,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Lightning Helix,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
4,Lightning Bolt,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
3,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Steam Vents,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Hallowed Fountain,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Sacred Foundry,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Flooded Strand,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
4,Island,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Mountain,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Plains,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Force of Negation,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Raugrin Triome,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
3,Path to Exile,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Mystic Sanctuary,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,"Jace, the Mind Sculptor",0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
4,Flagstones of Trokair,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
4,Cleansing Wildfire,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,"Jace, the Mind Sculptor",0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,"Teferi, Hero of Dominaria",0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
3,"Teferi, Time Raveler",0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
4,Remand,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
3,Cryptic Command,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Supreme Verdict,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Shark Typhoon,0,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Hallowed Moonlight,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Timely Reinforcements,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Stony Silence,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Wheel of Sun and Moon,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Ceremonious Rejection,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
2,Mystical Dispute,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Supreme Verdict,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Surgical Extraction,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Surgical Extraction,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
3,Aether Gust,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
1,Lightning Helix,1,False,"","",ManaTraders Series Modern December 2020,9,bwheezy
4,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Urza's Power Plant,0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Chromatic Sphere,0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Expedition Map,0,False,"","",ManaTraders Series Modern December 2020,9,geme
1,"Kozilek, Butcher of Truth",0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Ancient Stirrings,0,False,"","",ManaTraders Series Modern December 2020,9,geme
3,Wurmcoil Engine,0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Urza's Mine,0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Urza's Tower,0,False,"","",ManaTraders Series Modern December 2020,9,geme
2,"Ugin, the Spirit Dragon",0,False,"","",ManaTraders Series Modern December 2020,9,geme
1,All Is Dust,0,False,"","",ManaTraders Series Modern December 2020,9,geme
2,"Ulamog, the Ceaseless Hunger",0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Sylvan Scrying,0,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Sanctum of Ugin,0,False,"","",ManaTraders Series Modern December 2020,9,geme
2,Spatial Contortion,0,False,"","",ManaTraders Series Modern December 2020,9,geme
2,Thragtusk,0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,"Karn, the Great Creator",0,False,"","",ManaTraders Series Modern December 2020,9,geme
1,"Ugin, the Ineffable",0,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Blast Zone,0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Karn Liberated,0,False,"","",ManaTraders Series Modern December 2020,9,geme
4,Chromatic Star,0,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Ensnaring Bridge,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Oblivion Stone,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Dismember,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Nature's Claim,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Liquimetal Coating,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Torpor Orb,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Grafdigger's Cage,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Walking Ballista,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Crucible of Worlds,1,False,"","",ManaTraders Series Modern December 2020,9,geme
2,Veil of Summer,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Sorcerous Spyglass,1,False,"","",ManaTraders Series Modern December 2020,9,geme
2,Wilt,1,False,"","",ManaTraders Series Modern December 2020,9,geme
1,Sundering Titan,1,False,"","",ManaTraders Series Modern December 2020,9,geme
10,Plains,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
1,Sword of Fire and Ice,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
1,Eiganjo Castle,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Leonin Arbiter,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
1,Batterskull,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Ghost Quarter,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Flickerwisp,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Aether Vial,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,"Thalia, Guardian of Thraben",0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Stoneforge Mystic,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Path to Exile,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Giver of Runes,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Silent Clearing,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Field of Ruin,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
2,Archon of Emeria,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
1,Maul of the Skyclaves,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
4,Skyclave Apparition,0,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
3,Burrenton Forge-Tender,1,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
3,Rest in Peace,1,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
3,Phyrexian Revoker,1,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
1,"Gideon, Ally of Zendikar",1,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
3,Aven Mindcensor,1,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
2,Winds of Abandon,1,False,"","",ManaTraders Series Modern December 2020,9,tarrasque1
2,Mountain,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Forgotten Cave,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Golgari Thug,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
4,Stinkweed Imp,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
4,Life from the Loam,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Conflagrate,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
3,Bloodghast,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Arid Mesa,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Copperline Gorge,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
4,Shriekhorn,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Blood Crypt,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Stomping Ground,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
1,Dakmor Salvage,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Bloodstained Mire,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Wooded Foothills,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
4,Prized Amalgam,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
4,Narcomoeba,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
4,Creeping Chill,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
3,Merchant of the Vale,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
3,Ox of Agonas,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
4,Cathartic Reunion,0,False,"","",ManaTraders Series Modern December 2020,9,marinex
3,Blood Moon,1,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Ancient Grudge,1,False,"","",ManaTraders Series Modern December 2020,9,marinex
3,Lightning Axe,1,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Pithing Needle,1,False,"","",ManaTraders Series Modern December 2020,9,marinex
1,Nature's Claim,1,False,"","",ManaTraders Series Modern December 2020,9,marinex
2,Leyline of the Void,1,False,"","",ManaTraders Series Modern December 2020,9,marinex
1,Abrupt Decay,1,False,"","",ManaTraders Series Modern December 2020,9,marinex
1,Blast Zone,1,False,"","",ManaTraders Series Modern December 2020,9,marinex
4,Pentad Prism,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
1,Island,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
1,Plains,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
1,Sleight of Hand,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
4,Spoils of the Vault,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
1,Lightning Storm,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
3,Gemstone Mine,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
4,Angel's Grace,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
4,Lotus Bloom,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
4,Simian Spirit Guide,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
4,Serum Visions,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
1,Ad Nauseam,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
2,Darkslick Shores,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
2,Seachrome Coast,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
4,Phyrexian Unlife,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
4,City of Brass,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
2,Temple of Deceit,0,False,"","",ManaTraders Series Modern December 2020,9,magma728
